X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y
-118.305043156286771,33.738361467332112,99001839,211,,Health and Mental Health,Mental Health Counseling,,Providence Little Company of Mary Medical Center,Providence Little Company Of Mary Hospital - San Pedro,1300 W. 7th St.,,San Pedro,CA,24 hours a day,"Admitting Service/Intake (310) 514-5235, Partners for Healthy Kids Mobile Healthcare Service/Intake (310) 514-5465,  Service/Intake and Administration (310) 832-3311, Inpatient Service/Intake (310) 514-5300, Physician Referral Service/Intake (800) 618-665",http://california.providence.org/san-pedro/Pages/default.aspx,,,635,"Providence Little Company of Mary Medical Center San Pedro prides itself on providing the South Bay with high quality medical care and compassionate service. We offer a comprehensive array of medical services, each distinguished by innovation, quality and excellence in their respective areas.",90732,http://egis3.lacounty.gov/lms/?p=635,publish,33.7383615,-118.3050431,2016-01-27T11:31:02.000Z,,,6468922.56072205,1727304.34619322
-118.10580045453878,34.10122130377961,99001860,211,,Health and Mental Health,Mental Health Counseling,,,San Gabriel Valley Medical Center,438 W. Las Tunas Dr.,,San Gabriel,CA,24 hours a day 7 days at week,"Breastfeeding Service/Intake (626) 457-3277, Sexual Assault Crisis Line Hotline/Talkline/Warmline (626) 943-3716,  Service/Intake and Administration (626) 289-5454

",http://www.sgvmc.org,,,1318,Our approach to care is simple: We treat our patients in the way we want our loved ones to be treated – with compassion and respect. This philosophy has guided the employees and physicians of San Gabriel Valley Medical Center since our opening over 50 years ago.,91776,http://egis3.lacounty.gov/lms/?p=1318,publish,34.10122134,-118.1058004,2016-01-27T15:59:32.000Z,,,6529640.86907522,1859233.6341714
-118.44947605650988,34.160279966442673,99001869,211,,Health and Mental Health,Mental Health Counseling,,,Sherman Oaks Community Hospital,4929 Van Nuys Blvd.,,Sherman Oaks,CA,24 hours a day 7 days at week,"Geriatric Evaluation-SAGE-Outpatient Service/Intake (818) 341-7243, Behavioral Health/Psychiatric Outpatient/Partial Hospitalization Service/Intake (818) 907-2835, Main Number Service/Intake and Administration (818) 981-7111, Case Management Service/Intak",http://www.shermanoakshospital.org/,,,1288,"<strong>Sherman Oaks Hospital</strong> (SOH) is a 153-bed nonprofit Prime Healthcare community hospital centrally located in Sherman Oaks, California. Serving the medical needs of the San Fernando Valley, SOH endeavors to provide comprehensive, quality healthcare in a convenient, compassionate and cost effective manner. Staffed with over 700 employees and an extraordinary team of physicians, the hospital and its wound center are known for advanced technology and provide 24/7 emergency care in addition to a full range of specialized medical, surgical, diagnostic, and hyperbaric medicine services to improve and save lives.",91403,http://egis3.lacounty.gov/lms/?p=1288,publish,34.16028,-118.449476,2016-01-27T16:24:20.000Z,,,6425694.84993355,1881013.32584815
-118.203320559282773,33.929491751170211,99001875,211,,Health and Mental Health,Mental Health Counseling,,,St. Francis Medical Center,3630 E. Imperial Highway,,Lynwood,CA,"24 hours per day, 7 days at week

 Visiting Hours 10:30 a.m. – 8:30 p.m.","Physician Referral Service/Intake (310) 900-7380, Emergency Room Service/Intake (310) 900-4525, CPSP Perinatal Services Service/Intake (310) 900-7350, Intake/Appointments for all community clinics Service/Intake (800) 900-6652, Health Benefit Resource Cen",http://www.stfrancismedicalcenter.com,,,1303,"We operate a 384-bed acute care hospital, two community-based health clinics, and one of the largest and busiest private emergency trauma centers in Los Angeles County — treating 84,400 children and adults each year. Last year, more than 5,000 babies were born at SFMC’s Family Life Center, with 875 babies cared for in our state-of-the-art Neonatal Intensive Care Center.",90262,http://egis3.lacounty.gov/lms/?p=1303,publish,33.92949178,-118.2033205,2016-01-27T16:55:36.000Z,,,6499991.7633473,1796783.28564714
-118.452529963126821,34.052668276978721,99001915,211,,Health and Mental Health,Mental Health Counseling,,US Department of Veterans Affairs,Veterans Administration Greater Los Angeles Healthcare System - West Los Angeles,11301 Wilshire Blvd.,,Los Angeles,CA,"24 hours a day, 7 days at week","Eligibility/Enrollment questions Information Only (888) 816-0803, VA Nurse Advice Line - 24 hours Service/Intake and Hotline (877) 252-4866, National Homeless Hotline Service/Intake and Hotline (877) 424-3838, Mental Health Outpatient Treatment Center Ser",http://www.losangeles.va.gov/,,,1135,"The center provides hospital services, inpatient treatment for substance abuse, mental health services and substance abuse for veterans who have been honorably discharged or released from active military service.  Services are restricted to veterans.",90073,http://egis3.lacounty.gov/lms/?p=1135,publish,34.05266831,-118.45252991,2016-01-29T11:29:36.000Z,,,6424594.68284255,1841855.9602654
-118.239869156097924,34.062553706791242,99001980,211,,Health and Mental Health,Mental Health Counseling,,,Chinatown Service Center,767 N Hill St,Suite 404,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ","Main number - Lawrence Lue, ED Service/Intake and Administration (213) 808-1733,  Service/Intake and Administration (213) 808-1700,  FAX (213) 680-0787,  TDD (213) 808-1719",www.cscla.org,,,70657,"This is a health and human service organization that provides advocacy, business services, disaster services, family planning services, health insurance, health services, legal services, mental health services, utility bill assistance, and WIA programs.",90012,http://egis3.lacounty.gov/lms/?p=70657,publish,34.06255374,-118.2398691,2016-02-03T15:02:57.000Z,,,6489020.08778414,1845231.58770047
-118.157959756201734,34.011082467096095,99002008,211,,Health and Mental Health,Mental Health Counseling,,,Enki - Youth And Family Services - City Of Commerce,1436 Goodrich Blvd,,City of Commerce,CA,"Monday through Friday, 8:00am to 5:00pm ","Phone: (323) 725-1337
 Fax: (323) 278-5344
 Wellness Center: (323) 201-3920",http://www.ehrs.com,,,70819,"ENKI Health &amp; Research Systems, Inc. (ENKI), established in 1978, provides multicultural &amp; multilingual behavioral health services to SED children and adolescents and severely and persistently mentally ill adults throughout Los Angeles. Evidence Based Practices are offered for prevention and early intervention to children and youth, working with parents, caregivers and other agencies to provide effective, time-limited services.",90022,http://egis3.lacounty.gov/lms/?p=70819,publish,34.0110825,-118.1579597,2016-02-04T11:51:47.000Z,,,6513798.89813456,1826451.11837173
-118.404457756805002,34.278651386207123,99002617,211,,Health and Mental Health,Mental Health Counseling,,,Hillview Mental Health Center Inc,12450 Van Nuys Blvd,,Pacoima,CA,"Monday through Friday, 9:00am to 5:30pm. ",Service/Intake (818) 896-1161,www.hillviewmhc.org,,,70631,"The center provides mental health services, residential mental health services and welfare-to-work support services for people in Los Angeles.",91331,http://egis3.lacounty.gov/lms/?p=70631,publish,34.27865142,-118.4044577,2016-06-16T14:34:25.000Z,,,6439487.0398688,1924032.63416632
-118.317521556391824,34.037459916947412,99004099,211,,Health and Mental Health,Mental Health Counseling,,,1736 Family Crisis Center,2116 Arlington Ave,Suite 200,Los Angeles,CA,"Monday through Friday, 8:30am to 5:30pm.  Evenings and Saturdays by appointment.","24 Hrs-Crisis Hotline Service/Intake and Hotline (213) 222-1237, 24 Hrs-Youth Crisis/Shelter Hotline Service/Intake and Hotline (310) 379-3620, 24 Hrs-DV Shelter Hotline Service/Intake and Hotline (310) 370-5902, Community Service Center Service/Intake an",www.1736fcc.org,,,786,"The agency provides case management, counseling services, domestic violence services, family support services for low income families, runaway services, emergency and transitional shelter for battered women and their children, shelter for runaway/homeless youth, and welfare-to-work support services.  Services are provided at two community service center locations in South Los Angeles and Torrance, an emergency youth shelter in Hermosa Beach, and four confidentially located domestic violence shelters.",90018,http://egis3.lacounty.gov/lms/?p=786,publish,34.03745995,-118.3175215,2017-10-06T16:28:29.000Z,,,6465472.37536523,1836164.72197598
-118.25683805642926,34.026071967001663,99004194,211,,Health and Mental Health,Mental Health Counseling,,,All Peoples Christian Center,822 E. 20th St.,,Los Angeles,CA,"Monday through Thursday, 6:30am to 8:30pm; Friday, 9:00am to 5:30pm. ","Senior Volunteer opportunities Service/Intake (213) 747-6357 Ext.23, After School Program Service/Intake (213) 747-6357 Ext.33, Emergency food and After School programs Service/Intake (213) 747-6357 Ext.41,  FAX (213) 747-0541",www.allpeoplescc.org,,,1070,"The center provides counseling services, emergency food, volunteer opportunities for people ages 55 and older and youth programs for people who live in the South Central area of Los Angeles.",90011,http://egis3.lacounty.gov/lms/?p=1070,publish,34.026072,-118.256838,2017-10-16T14:20:27.000Z,,,6483846.72805214,1831967.9091754
-117.743526057811138,34.08047596703728,99004260,211,,Health and Mental Health,Mental Health Counseling,,,Salvation Army Corps Community Center - Pomona,490 E. La Verne Ave.,,Pomona,CA,,"Preschool Service/Intake and Administration (909) 623-1579 Ext.202, Pastoral Counseling Service/Intake and Administration (909) 623-1579 Ext.201,  FAX (909) 620-6232,  Service/Intake and Administration (909) 623-1579",www.salvationarmy-pomona.org/,,,1076,"The center provides child care, counseling services, emergency food, personal goods, recreational programs and utility bill assistance for people who live in the Pomona Valley.",91767,http://egis3.lacounty.gov/lms/?p=1076,publish,34.080476,-117.743526,2017-10-16T14:45:15.000Z,,,6639333.11753805,1851766.24457864
-118.319256055840924,34.101862966780637,99004272,211,,Health and Mental Health,Mental Health Counseling,,,Salvation Army - The Way In,5939 Hollywood Blvd.,,Hollywood,CA,"Site Hours:  Drop In Center hours are Monday through Friday, 6:00pm to 8:00pm.  Shelter programs hours are Monday through Sunday, 24 hours per day.     ","FAX (323) 468-8678, 24 Hour Service/Intake and Hotline (323) 469-2946, 24 Hour Service/Intake and Hotline (800) 843-9294",,,,1133,"The center provides holiday assistance, runaway services and shelter for homeless youth who are in the Hollywood area.",90028,http://egis3.lacounty.gov/lms/?p=1133,publish,34.101863,-118.319256,2017-10-16T14:55:18.000Z,,,6465021.32377389,1859603.77319489
-118.096057057070212,33.982797966805649,99004291,211,,Health and Mental Health,Mental Health Counseling,,,Southern California Alcohol And Drug Programs - Angel Step Inn Walk-In Resource Center,9047 Washington Blvd.,,Pico Rivera,CA,"Monday through Friday, 9:00am to 9:00pm. ","Service/Intake (562) 949-5358,  FAX (562) 949-7469",www.scadpinc.org/,,,898,"The agency provides domestic violence services, HIV/AIDS services, residential treatment for substance abuse, substance abuse services and youth services for people in Los Angeles County.",90660,http://egis3.lacounty.gov/lms/?p=898,publish,33.982798,-118.096057,2017-10-16T15:02:56.000Z,,,6532549.35111913,1816134.10750973
-118.165683056878962,34.636401966197518,99004305,211,,Health and Mental Health,Mental Health Counseling,,,Saddle Up,41455 20th St. W.,,Palmdale,CA,,Contact: Lisa DeJaynes Service/Intake (661) 267-2730,www.pathintl.org,,,1053,"The organization provides services for people of all ages who have disabilities, including physical, emotional and learning disabilities.",93551,http://egis3.lacounty.gov/lms/?p=1053,publish,34.636402,-118.165683,2017-10-16T15:05:44.000Z,,,6511833.35744622,2054021.20522539
-118.410792055895286,34.031048967065672,99004311,211,,Health and Mental Health,Mental Health Counseling,,,Julia Ann Singer Center,3200 Motor Ave.,,Los Angeles,CA,"Monday through Friday, 8:30am to 5:00pm. Clinic Hours are 9:00am to 9:00pm. School Hours are  8:00am to 2:15pm. ","Service/Intake and Administration (310) 836-1223 Ext.500, Positive Parenting leader - Dr. Katzman Service/Intake (310) 202-0669 Ext.435,  Service/Intake (310) 202-0669",www.vistadelmar.org,,,1085,The center provides counseling services for children with developmental disabilities and their families and services for people with disabilities in Los Angeles County.,90034,http://egis3.lacounty.gov/lms/?p=1085,publish,34.031049,-118.410792,2017-10-16T15:07:14.000Z,,,6437205.26785755,1833934.04172607
-118.192267056077483,33.842026967133584,99004325,211,,Health and Mental Health,Mental Health Counseling,,,Saddle Group Counseling,4647 N. Long Beach Blvd.,,Long Beach,CA,,Service/Intake (562) 427-2323,,,,789,The agency provides child abuse and domestic violence services for adults in Los Angeles County.,90805,http://egis3.lacounty.gov/lms/?p=789,publish,33.842027,-118.192267,2017-10-16T15:18:53.000Z,,,6503284.0264478,1764946.21874398
-118.448818055577078,34.182688966237208,99004330,211,,Health and Mental Health,Mental Health Counseling,,,Glendale Counseling Center - Valley Community Counseling Center,6201 1/2 Van Nuys Blvd.,,Van Nuys,CA,"Hours vary; call for information. ",Service/Intake (818) 994-6692,,,,790,The agency provides child abuse and domestic violence services in Los Angeles County.,91401,http://egis3.lacounty.gov/lms/?p=790,publish,34.182689,-118.448818,2017-10-16T15:19:59.000Z,,,6425930.31960697,1889167.39681031
-118.303529056423685,34.063701966966015,99004335,211,,Health and Mental Health,Mental Health Counseling,,,Korean American Family Service Center Inc,3727 W. 6th St.,,Los Angeles,CA,"Monday through Friday, 9:00am to 5:30pm. ","DV - Koreans Hotline/Talkline/Warmline (888) 979-3800,  Service/Intake (213) 389-6755",,,,792,"The agency provides child abuse services, counseling services, domestic violence services, and youth services for people of all ages.",90020,http://egis3.lacounty.gov/lms/?p=792,publish,34.063702,-118.303529,2017-10-16T15:21:02.000Z,,,6469740.43966372,1845701.57560565
-118.28438345633333,34.054471737176954,99004360,211,,Health and Mental Health,Mental Health Counseling,,,Salvation Army Los Angeles Korean Corps,933 S Hoover St,,Los Angeles,CA,"Monday through Friday, 9:00am to 5:00pm. ","Service/Intake (213) 480-0714,  Service/Intake (213) 480-6679,  Service/Intake (213) 480-6690",NULL,,,1141,"The center provides information and referral, recreational programs and services for older adults in the downtown and Koreatown areas of Los Angeles.",90006,http://egis3.lacounty.gov/lms/?p=1141,publish,34.05447177,-118.2843834,2017-10-16T16:48:12.000Z,,,6475529.55210122,1842325.57251514
-118.290245356238273,33.74390200757145,99004392,211,,Health and Mental Health,Mental Health Counseling,,City Of Los Angeles Economic and Workforce Development Department,City Of Los Angeles Economic and Workforce Development Department - Wilmington/San Pedro Familysource Center,131 N Grand Ave,Toberman Neighborhood Center,San Pedro,CA,"Monday through Friday, 9:00am to 5:00pm ",Service/Intake (310) 832-1145 Ext.106,http://ewddlacity.com/,,,71782,"The City Of Los Angeles Economic and Workforce Development Department, FamilySource Centers, provide a wealth of services and programs for families with children.",90731,http://egis3.lacounty.gov/lms/?p=71782,publish,33.74390204,-118.2902453,2017-10-16T17:21:14.000Z,,,6473427.61306363,1729307.38516614
